"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-03","0.03",",,7,0800","55",",,7","46",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-04","0.11",",,7,0800","58",",,7","42",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-05","0.00",",,7,0800","55",",,7","39",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-06","0.00",",,7,0800","59",",,7","39",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-07","0.00",",,7,0800","59",",,7","35",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-08","0.00","T,,7,0800","60",",,7","41",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-09","0.36",",,7,0800","74",",,7","50",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-10","0.13",",,7,0800","87",",,7","56",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-11","0.00",",,7,0800","75",",,7","46",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-12","0.00",",,7,0800","74",",,7","51",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-13","0.01",",,7,0800","82",",,7","56",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-14","0.52",",,7,0800","86",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-15","0.03",",,7,0800","81",",,7","63",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-16","2.00",",,7,0800","76",",,7","48",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-17","0.24",",,7,0800","54",",,7","38",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-18","0.03",",,7,0800","54",",,7","43",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-19","0.00",",,7,0800","60",",,7","43",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-20","0.00",",,7,0800","68",",,7","43",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-21","0.00",",,7,0800","72",",,7","55",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-22","0.03",",,7,0800","69",",,7","53",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-23","0.00","T,,7,0800","76",",,7","54",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-24","0.22",",,7,0800","57",",,7","51",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-25","0.00",",,7,0800","73",",,7","50",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-26","0.00",",,7,0800","78",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-27","0.00",",,7,0800","83",",,7","67",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-28","0.09",",,7,0800","83",",,7","54",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-29","0.00","T,,7,0800","60",",,7","53",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-30","0.00",",,7,0800","65",",,7","48",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-05-31","0.00",",,7,0800","74",",,7","46",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-01","0.00",",,7,0800","70",",,7","46",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-02","0.00",",,7,0800","79",",,7","57",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-03","0.06",",,7,0800","86",",,7","68",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-04","0.02",",,7,0800","83",",,7","52",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-05","0.00",",,7,0800","73",",,7","49",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-06","0.00",",,7,0800","66",",,7","51",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-07","0.00",",,7,0800","73",",,7","50",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-08","0.00",",,7,0800","79",",,7","53",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-09","0.44",",,7,0800","81",",,7","59",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-10","0.00",",,7,0800","74",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-11","0.01",",,7,0800","77",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-12","0.04",",,7,0800","79",",,7","65",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-13","0.10",",,7,0800","73",",,7","66",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-14","0.00",",,7,0800","80",",,7","52",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-15","0.07",",,7,0800","62",",,7","52",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-16","0.00",",,7,0800","73",",,7","53",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-17","0.00",",,7,0800","86",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-18","0.92",",,7,0800","86",",,7","65",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-19","0.06",",,7,0800","77",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-20","0.00",",,7,0800","74",",,7","47",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-21","0.00",",,7,0800","72",",,7","49",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-22","0.00",",,7,0800","74",",,7","50",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-23","0.00",",,7,0800","78",",,7","54",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-24","0.10",",,7,0800","82",",,7","65",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-25","0.83",",,7,0800","85",",,7","68",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-26","0.41",",,7,0800","74",",,7","64",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-27","0.00",",,7,0800","78",",,7","57",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-28","0.00",",,7,0800","82",",,7","57",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-29","0.00",",,7,0800","85",",,7","71",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-06-30","0.04",",,7,0800","85",",,7","71",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-01","0.00",",,7,0800","87",",,7","71",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-02","0.17",",,7,0800","91",",,7","69",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-03","0.06",",,7,0800","86",",,7","66",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-04","0.08",",,7,0800","77",",,7","57",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-05","0.00",",,7,0800","72",",,7","57",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-06","0.00",",,7,0800","83",",,7","57",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-07","0.02",",,7,0800","83",",,7","57",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-08","0.16",",,7,0800","79",",,7","68",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-09","0.31",",,7,0800","85",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-10","0.23",",,7,0800","77",",,7","53",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-11","0.00",",,7,0800","75",",,7","53",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-12","0.00",",,7,0800","80",",,7","59",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-13","0.00",",,7,0800","85",",,7","67",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-14","0.17",",,7,0800","78",",,7","66",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-15","0.32",",,7,0800","82",",,7","66",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-16","0.05",",,7,0800","81",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-17","0.00",",,7,0800","74",",,7","55",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-18","0.00",",,7,0800","74",",,7","56",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-19","0.00",",,7,0800","78",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-20","0.16",",,7,0800","77",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-21","0.00","T,,7,0800","78",",,7","63",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-22","0.00",",,7,0800","83",",,7","63",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-23","0.00",",,7,0800","87",",,7","70",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-24","0.32",",,7,0800","86",",,7","59",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-25","0.00",",,7,0800","70",",,7","52",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-26","0.00",",,7,0800","77",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-27","0.03",",,7,0800","81",",,7","68",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-28","0.55",",,7,0800","85",",,7","64",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-29","3.71",",,7,0800","65",",,7","55",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-30","0.01",",,7,0800","68",",,7","54",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-07-31","0.83",",,7,0800","74",",,7","55",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-08-01","0.00",",,7,0800","77",",,7","58",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-08-02","0.00",",,7,0800","82",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-08-03","0.06",",,7,0800","82",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-08-04","1.05",",,7,0800","75",",,7","62",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-08-05","0.00","T,,7,0800","81",",,7","60",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-08-06","0.07",",,7,0800","78",",,7","61",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-08-07","0.00",",,7,0800","76",",,7","56",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-08-08","0.00",",,7,0800","77",",,7","54",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-08-09","0.00",",,7,0800","76",",,7","52",",,7"
"USC00301152","CANANDAIGUA 3 S, NY US","2014-08-10","0.00",",,7,0800","78",",,7","54",",,7"
